SessionID,CustomerID,CampaignID,VisitDateTime,VisitDate,Device,Browser,TrafficSource,SessionDuration,PagesViewed,Bounce,Converted,RevenueGenerated,IsWeekend,IsEngaged
SES017436,CUST00107,CAM002557,2025-03-31 05:14:00,2025-03-31,Mobile,Chrome,Organic,45.59,2,1,0,0.0,0,0
SES017437,CUST04212,CAM004515,2026-06-01 23:33:00,2026-06-01,Mobile,Safari,Organic,23.61,1,1,0,0.0,0,0
SES017438,CUST01507,CAM006756,2026-02-27 07:51:00,2026-02-27,Mobile,Chrome,Direct,93.3,1,1,1,188.95,0,0
SES017439,CUST02487,CAM009732,2026-02-21 17:01:00,2026-02-21,Mobile,Chrome,Direct,213.36,5,0,0,0.0,1,1
SES017440,CUST01561,CAM002534,2026-01-07 07:02:00,2026-01-07,Tablet,Safari,Organic,114.86,2,0,0,0.0,0,0
SES017441,CUST01203,CAM004347,2025-09-11 00:22:00,2025-09-11,Desktop,Firefox,Organic,289.73,2,0,0,0.0,0,0
SES017442,CUST01819,CAM007016,2025-11-26 08:06:00,2025-11-26,Mobile,Safari,Paid,247.96,4,0,0,0.0,0,1
SES017443,CUST04526,CAM006806,2026-06-09 18:57:00,2026-06-09,Mobile,Chrome,Paid,140.79,1,1,0,0.0,0,0
SES017444,CUST00336,CAM008081,2026-04-18 19:19:00,2026-04-18,Desktop,Chrome,Paid,258.85,5,1,0,0.0,1,0
SES017445,CUST02299,CAM007068,2025-06-12 12:59:00,2025-06-12,Desktop,Chrome,Paid,242.72,5,0,1,334.8,0,1
SES017446,CUST00418,CAM003600,2025-11-27 11:23:00,2025-11-27,Tablet,Safari,Paid,27.26,1,1,1,414.09,0,0
SES017447,CUST04414,CAM007858,2026-08-07 03:00:00,2026-08-07,Desktop,Safari,Paid,288.82,3,0,0,0.0,0,1
SES017448,CUST00614,CAM004966,2025-01-27 18:23:00,2025-01-27,Desktop,Safari,Social,108.08,3,0,0,0.0,0,1
SES017449,CUST00665,CAM009647,2025-11-19 15:17:00,2025-11-19,Mobile,Chrome,Social,132.67,1,1,0,0.0,0,0
SES017450,CUST02982,CAM008852,2026-03-20 00:00:00,2026-03-20,Desktop,Chrome,Social,287.53,5,0,1,453.43,0,1
SES017451,CUST02896,CAM003882,2025-03-15 10:14:00,2025-03-15,Mobile,Safari,Social,219.36,4,0,0,0.0,1,1
SES017452,CUST03087,CAM005982,2026-07-01 08:03:00,2026-07-01,Desktop,Chrome,Referral,233.58,3,0,0,0.0,0,1
SES017453,CUST00221,CAM007419,2025-10-10 06:20:00,2025-10-10,Mobile,Chrome,Social,55.72,1,1,0,0.0,0,0
SES017454,CUST04249,CAM004835,2025-01-08 22:45:00,2025-01-08,Desktop,Chrome,Referral,169.66,7,0,0,0.0,0,1
SES017455,CUST04343,CAM005889,2026-07-18 13:49:00,2026-07-18,Desktop,Chrome,Social,304.23,1,0,0,0.0,1,0
SES017456,CUST01286,CAM009227,2026-04-12 10:25:00,2026-04-12,Desktop,Firefox,Referral,47.26,1,0,0,0.0,1,0
SES017457,CUST04061,CAM002566,2025-12-12 11:38:00,2025-12-12,Mobile,Safari,Social,122.25,5,0,0,0.0,0,1
SES017458,CUST02306,CAM006539,2026-03-25 12:56:00,2026-03-25,Tablet,Chrome,Organic,241.71,3,0,0,0.0,0,1
SES017459,CUST04446,CAM000835,2025-05-16 19:01:00,2025-05-16,Mobile,Safari,Organic,457.4,6,0,0,0.0,0,1
SES017460,CUST02160,CAM000278,2026-03-05 03:31:00,2026-03-05,Mobile,Firefox,Social,175.18,1,1,0,0.0,0,0
SES017461,CUST03616,CAM005132,2025-06-29 06:30:00,2025-06-29,Mobile,Safari,Paid,296.94,1,0,0,0.0,1,0
SES017462,CUST00923,CAM009927,2025-07-20 05:16:00,2025-07-20,Mobile,Chrome,Social,87.87,2,1,0,0.0,1,0
SES017463,CUST00872,CAM003248,2026-07-30 17:06:00,2026-07-30,Mobile,Chrome,Organic,458.47,9,0,0,0.0,0,1
SES017464,CUST04537,CAM008371,2025-12-28 23:21:00,2025-12-28,Mobile,Edge,Social,83.61,1,1,0,0.0,1,0
SES017465,CUST02292,CAM002646,2026-06-09 20:11:00,2026-06-09,Tablet,Chrome,Social,82.86,1,0,0,0.0,0,0
SES017466,CUST01006,CAM002770,2025-11-13 21:09:00,2025-11-13,Mobile,Safari,Paid,168.85,2,0,1,316.96,0,0
SES017467,CUST02362,CAM007825,2025-12-21 05:16:00,2025-12-21,Mobile,Chrome,Paid,29.25,1,0,0,0.0,1,0
SES017468,CUST02637,CAM007626,2026-03-31 05:01:00,2026-03-31,Mobile,Chrome,Paid,115.9,2,0,0,0.0,0,0
SES017469,CUST01636,CAM005260,2025-02-13 17:16:00,2025-02-13,Desktop,Chrome,Social,120.46,3,0,0,0.0,0,1
SES017470,CUST04725,CAM000527,2026-04-16 12:41:00,2026-04-16,Desktop,Chrome,Organic,87.75,1,0,0,0.0,0,0
SES017471,CUST00911,CAM006330,2025-05-20 01:35:00,2025-05-20,Desktop,Firefox,Organic,220.27,4,0,0,0.0,0,1
SES017472,CUST01415,CAM000265,2025-04-26 18:49:00,2025-04-26,Mobile,Chrome,Organic,303.78,5,0,0,0.0,1,1
SES017473,CUST00822,CAM003620,2025-06-22 09:59:00,2025-06-22,Mobile,Chrome,Paid,98.41,3,0,0,0.0,1,1
SES017474,CUST02393,CAM009592,2025-07-12 21:36:00,2025-07-12,Desktop,Chrome,Organic,73.06,1,0,0,0.0,1,0
SES017475,CUST03680,CAM008295,2025-12-17 22:14:00,2025-12-17,Desktop,Firefox,Organic,477.12,4,0,0,0.0,0,1
SES017476,CUST04579,CAM001776,2025-03-27 21:05:00,2025-03-27,Desktop,Chrome,Paid,61.1,2,0,0,0.0,0,0
SES017477,CUST01282,CAM004994,2025-09-02 02:42:00,2025-09-02,Desktop,Chrome,Direct,181.02,3,0,0,0.0,0,1
SES017478,CUST02669,CAM007732,2025-03-05 15:02:00,2025-03-05,Mobile,Edge,Social,453.8,4,1,0,0.0,0,0
SES017479,CUST01999,CAM001176,2026-07-18 19:15:00,2026-07-18,Mobile,Chrome,Paid,76.44,1,0,0,0.0,1,0
SES017480,CUST02765,CAM000700,2025-03-02 19:47:00,2025-03-02,Mobile,Chrome,Organic,557.08,6,0,0,0.0,1,1
SES017481,CUST04386,CAM003435,2025-07-01 08:00:00,2025-07-01,Mobile,Firefox,Organic,79.56,2,1,0,0.0,0,0
SES017482,CUST00007,CAM007541,2025-01-28 00:29:00,2025-01-28,Mobile,Edge,Referral,113.06,3,1,0,0.0,0,0
SES017483,CUST00905,CAM007504,2025-10-31 17:54:00,2025-10-31,Desktop,Chrome,Referral,223.98,2,0,0,0.0,0,0
SES017484,CUST04091,CAM001574,2026-05-05 01:39:00,2026-05-05,Desktop,Safari,Direct,91.91,1,1,0,0.0,0,0
SES017485,CUST04370,CAM002943,2025-10-02 17:09:00,2025-10-02,Mobile,Chrome,Organic,120.38,1,0,0,0.0,0,0
SES017486,CUST03793,CAM002601,2025-04-04 13:52:00,2025-04-04,Desktop,Safari,Paid,109.28,1,0,0,0.0,0,0
SES017487,CUST00552,CAM001726,2026-02-21 01:50:00,2026-02-21,Tablet,Chrome,Paid,154.48,6,0,1,143.41,1,1
SES017488,CUST00975,CAM007444,2025-03-19 06:38:00,2025-03-19,Mobile,Safari,Organic,49.58,2,1,0,0.0,0,0
SES017489,CUST02280,CAM000246,2026-06-04 16:55:00,2026-06-04,Mobile,Chrome,Organic,55.62,5,0,0,0.0,0,0
SES017490,CUST02443,CAM001387,2026-07-26 23:31:00,2026-07-26,Mobile,Chrome,Paid,227.92,6,1,0,0.0,1,0
SES017491,CUST01001,CAM000850,2025-04-11 17:07:00,2025-04-11,Desktop,Chrome,Paid,411.88,4,0,0,0.0,0,1
SES017492,CUST04252,CAM006352,2026-02-10 21:14:00,2026-02-10,Tablet,Chrome,Organic,242.09,1,1,0,0.0,0,0
SES017493,CUST00018,CAM006032,2025-12-15 18:47:00,2025-12-15,Mobile,Chrome,Paid,176.51,4,0,1,95.59,0,1
SES017494,CUST01690,CAM003645,2025-11-20 09:38:00,2025-11-20,Tablet,Safari,Paid,353.88,2,0,0,0.0,0,0
SES017495,CUST01154,CAM001236,2026-02-20 18:31:00,2026-02-20,Tablet,Chrome,Paid,224.41,1,1,0,0.0,0,0
SES017496,CUST02874,CAM009900,2025-10-18 18:44:00,2025-10-18,Desktop,Chrome,Paid,303.62,6,0,1,180.96,1,1
SES017497,CUST03074,CAM005736,2025-01-13 16:18:00,2025-01-13,Desktop,Firefox,Direct,82.19,1,0,0,0.0,0,0
SES017498,CUST01382,CAM005254,2025-04-10 09:23:00,2025-04-10,Mobile,Safari,Paid,282.18,2,0,0,0.0,0,0
SES017499,CUST01038,CAM002082,2025-08-14 03:47:00,2025-08-14,Mobile,Chrome,Direct,42.86,2,0,0,0.0,0,0
SES017500,CUST02846,CAM007876,2026-06-03 03:14:00,2026-06-03,Desktop,Chrome,Social,409.36,1,0,0,0.0,0,0
SES017501,CUST04956,CAM003348,2026-03-24 13:00:00,2026-03-24,Tablet,Firefox,Direct,273.59,6,0,0,0.0,0,1
SES017502,CUST01269,CAM007441,2026-07-24 12:15:00,2026-07-24,Mobile,Firefox,Direct,276.54,5,1,0,0.0,0,0
SES017503,CUST00211,CAM002791,2026-05-02 13:08:00,2026-05-02,Tablet,Firefox,Paid,155.61,3,1,0,0.0,1,0
SES017504,CUST04753,CAM008411,2025-11-30 21:50:00,2025-11-30,Tablet,Firefox,Organic,69.7,2,0,1,111.55,1,0
SES017505,CUST02131,CAM000407,2025-10-26 04:59:00,2025-10-26,Tablet,Safari,Direct,165.04,3,1,0,0.0,1,0
SES017506,CUST02832,CAM000988,2025-01-01 21:40:00,2025-01-01,Mobile,Chrome,Paid,91.42,1,0,0,0.0,0,0
SES017507,CUST04758,CAM002180,2026-02-13 23:02:00,2026-02-13,Desktop,Chrome,Organic,135.77,1,0,0,0.0,0,0
SES017508,CUST02607,CAM001314,2026-01-29 04:34:00,2026-01-29,Desktop,Chrome,Referral,274.38,8,0,0,0.0,0,1
SES017509,CUST04465,CAM002336,2026-08-05 01:56:00,2026-08-05,Mobile,Chrome,Paid,180.08,4,0,1,32.94,0,1
SES017510,CUST04091,CAM000149,2025-02-06 17:02:00,2025-02-06,Desktop,Edge,Paid,35.3,1,0,0,0.0,0,0
SES017511,CUST04562,CAM005903,2025-12-31 12:32:00,2025-12-31,Desktop,Safari,Organic,162.33,1,0,0,0.0,0,0
SES017512,CUST02324,CAM005459,2025-07-09 14:01:00,2025-07-09,Mobile,Edge,Social,141.1,4,1,0,0.0,0,0
SES017513,CUST00334,CAM009744,2025-06-16 00:17:00,2025-06-16,Mobile,Firefox,Direct,48.5,1,1,0,0.0,0,0
SES017514,CUST00801,CAM000881,2025-09-28 01:40:00,2025-09-28,Mobile,Chrome,Paid,143.01,2,0,0,0.0,1,0
SES017515,CUST02126,CAM006330,2026-06-27 11:37:00,2026-06-27,Tablet,Safari,Direct,138.57,1,0,0,0.0,1,0
SES017516,CUST01756,CAM009112,2025-09-09 03:22:00,2025-09-09,Mobile,Safari,Paid,300.37,2,0,0,0.0,0,0
SES017517,CUST00200,CAM004891,2025-01-06 10:09:00,2025-01-06,Mobile,Chrome,Social,124.38,1,1,0,0.0,0,0
SES017518,CUST01797,CAM009929,2025-05-24 08:23:00,2025-05-24,Mobile,Chrome,Direct,203.84,4,0,0,0.0,1,1
SES017519,CUST04657,CAM000684,2025-09-26 13:27:00,2025-09-26,Desktop,Safari,Referral,148.64,2,1,1,48.16,0,0
SES017520,CUST00605,CAM001616,2026-01-14 11:43:00,2026-01-14,Mobile,Chrome,Direct,119.59,2,1,0,0.0,0,0
SES017521,CUST00700,CAM008073,2026-04-10 06:51:00,2026-04-10,Mobile,Chrome,Paid,252.12,7,0,0,0.0,0,1
SES017522,CUST01165,CAM005946,2025-09-19 07:39:00,2025-09-19,Desktop,Safari,Organic,115.82,1,1,0,0.0,0,0
SES017523,CUST02707,CAM000551,2026-03-18 18:43:00,2026-03-18,Mobile,Safari,Organic,246.0,2,0,0,0.0,0,0
SES017524,CUST02033,CAM008353,2026-05-13 23:32:00,2026-05-13,Mobile,Safari,Social,234.84,2,0,0,0.0,0,0
SES017525,CUST01402,CAM008841,2025-03-13 04:44:00,2025-03-13,Desktop,Chrome,Organic,228.15,3,1,0,0.0,0,0
SES017526,CUST03862,CAM004627,2026-01-17 05:42:00,2026-01-17,Mobile,Firefox,Paid,336.64,2,1,0,0.0,1,0
SES017527,CUST04365,CAM006947,2025-10-08 01:41:00,2025-10-08,Mobile,Chrome,Organic,115.31,5,0,0,0.0,0,1
SES017528,CUST03927,CAM004863,2026-03-11 19:05:00,2026-03-11,Desktop,Chrome,Direct,177.46,2,0,0,0.0,0,0
SES017529,CUST01436,CAM004617,2025-04-08 18:28:00,2025-04-08,Mobile,Chrome,Organic,55.58,1,0,0,0.0,0,0
SES017530,CUST02657,CAM001415,2025-08-14 14:29:00,2025-08-14,Mobile,Chrome,Organic,157.35,2,0,0,0.0,0,0
SES017531,CUST00809,CAM005113,2026-05-10 10:26:00,2026-05-10,Mobile,Chrome,Paid,82.58,2,1,0,0.0,1,0
SES017532,CUST01236,CAM004838,2025-08-21 12:08:00,2025-08-21,Mobile,Chrome,Referral,257.29,2,0,0,0.0,0,0
SES017533,CUST00850,CAM009743,2025-11-28 16:09:00,2025-11-28,Desktop,Safari,Direct,297.34,6,0,1,708.85,0,1
SES017534,CUST03405,CAM003955,2026-03-08 05:00:00,2026-03-08,Desktop,Safari,Social,138.25,4,0,0,0.0,1,1
SES017535,CUST00456,CAM003630,2026-06-29 22:53:00,2026-06-29,Desktop,Chrome,Referral,349.34,2,0,0,0.0,0,0
SES017536,CUST00457,CAM007672,2025-09-12 06:12:00,2025-09-12,Desktop,Firefox,Paid,90.61,1,1,0,0.0,0,0
SES017537,CUST02158,CAM006410,2025-11-14 03:01:00,2025-11-14,Desktop,Chrome,Social,268.66,5,0,0,0.0,0,1
SES017538,CUST03599,CAM003557,2026-02-18 01:37:00,2026-02-18,Desktop,Safari,Paid,136.46,4,0,0,0.0,0,1
SES017539,CUST03919,CAM003906,2025-09-15 17:14:00,2025-09-15,Desktop,Chrome,Organic,68.27,2,0,0,0.0,0,0
SES017540,CUST03224,CAM000450,2026-01-29 02:52:00,2026-01-29,Desktop,Chrome,Social,72.14,1,0,0,0.0,0,0
SES017541,CUST04938,CAM000743,2025-07-09 20:38:00,2025-07-09,Mobile,Chrome,Direct,100.97,5,0,1,382.21,0,1
SES017542,CUST01358,CAM005430,2025-10-25 01:08:00,2025-10-25,Mobile,Chrome,Organic,222.22,4,0,0,0.0,1,1
SES017543,CUST03010,CAM001625,2025-01-28 21:29:00,2025-01-28,Mobile,Chrome,Organic,61.92,1,0,0,0.0,0,0
SES017544,CUST02640,CAM005726,2025-05-18 00:24:00,2025-05-18,Mobile,Chrome,Social,142.76,2,1,0,0.0,1,0
SES017545,CUST03235,CAM004733,2026-07-02 17:16:00,2026-07-02,Mobile,Chrome,Organic,104.17,3,1,0,0.0,0,0
SES017546,CUST00957,CAM009717,2026-07-18 20:53:00,2026-07-18,Desktop,Safari,Paid,120.92,6,1,0,0.0,1,0
SES017547,CUST00187,CAM001185,2025-02-17 00:25:00,2025-02-17,Mobile,Chrome,Organic,469.98,5,0,0,0.0,0,1
SES017548,CUST04209,CAM008418,2025-11-26 04:51:00,2025-11-26,Mobile,Safari,Social,296.69,4,0,0,0.0,0,1
SES017549,CUST02364,CAM001975,2025-05-13 21:16:00,2025-05-13,Mobile,Safari,Organic,140.2,1,1,0,0.0,0,0
SES017550,CUST03574,CAM002204,2026-04-19 16:58:00,2026-04-19,Mobile,Safari,Referral,141.04,4,0,0,0.0,1,1
SES017551,CUST00483,CAM001773,2025-04-09 05:34:00,2025-04-09,Desktop,Chrome,Social,203.07,2,0,0,0.0,0,0
SES017552,CUST01352,CAM000492,2025-04-03 23:20:00,2025-04-03,Mobile,Firefox,Social,154.67,4,0,0,0.0,0,1
SES017553,CUST02401,CAM002295,2026-07-02 20:37:00,2026-07-02,Desktop,Firefox,Direct,91.25,1,0,1,28.17,0,0
SES017554,CUST01550,CAM006272,2025-12-02 12:43:00,2025-12-02,Mobile,Chrome,Organic,352.59,7,0,0,0.0,0,1
SES017555,CUST00644,CAM004461,2025-07-20 21:51:00,2025-07-20,Desktop,Safari,Social,287.83,2,1,0,0.0,1,0
SES017556,CUST01467,CAM000447,2025-06-10 16:00:00,2025-06-10,Desktop,Chrome,Organic,38.95,1,0,0,0.0,0,0
SES017557,CUST02451,CAM004428,2025-07-06 07:19:00,2025-07-06,Mobile,Safari,Organic,67.2,1,0,0,0.0,1,0
SES017558,CUST04065,CAM008105,2025-08-15 01:08:00,2025-08-15,Mobile,Chrome,Direct,600.0,7,0,1,70.67,0,1
SES017559,CUST02581,CAM006825,2025-10-06 03:35:00,2025-10-06,Desktop,Safari,Organic,352.2,3,0,0,0.0,0,1
SES017560,CUST03416,CAM002107,2025-11-25 03:16:00,2025-11-25,Mobile,Safari,Paid,52.14,1,0,0,0.0,0,0
SES017561,CUST02843,CAM002518,2026-07-09 08:45:00,2026-07-09,Mobile,Safari,Organic,190.27,3,0,1,165.67,0,1
SES017562,CUST04990,CAM006398,2025-09-23 18:02:00,2025-09-23,Mobile,Safari,Direct,95.24,1,1,0,0.0,0,0
SES017563,CUST03666,CAM008401,2025-11-19 21:26:00,2025-11-19,Mobile,Chrome,Social,91.5,1,0,0,0.0,0,0
SES017564,CUST02461,CAM008594,2026-04-14 14:08:00,2026-04-14,Desktop,Chrome,Organic,124.01,1,1,0,0.0,0,0
SES017565,CUST01988,CAM001473,2025-08-03 14:31:00,2025-08-03,Desktop,Edge,Direct,255.32,5,0,1,112.53,1,1
SES017566,CUST04389,CAM007188,2025-11-15 15:07:00,2025-11-15,Mobile,Safari,Organic,38.58,1,0,1,112.17,1,0
SES017567,CUST02720,CAM003128,2026-06-28 00:44:00,2026-06-28,Tablet,Chrome,Direct,411.29,7,0,0,0.0,1,1
SES017568,CUST01897,CAM008829,2025-06-14 14:50:00,2025-06-14,Mobile,Firefox,Organic,63.52,1,0,0,0.0,1,0
SES017569,CUST01279,CAM007688,2026-03-29 15:57:00,2026-03-29,Mobile,Safari,Paid,177.45,4,0,0,0.0,1,1
SES017570,CUST01110,CAM008125,2025-12-10 13:19:00,2025-12-10,Desktop,Chrome,Paid,250.49,4,1,1,279.43,0,0
SES017571,CUST00574,CAM000434,2025-06-24 15:12:00,2025-06-24,Mobile,Chrome,Paid,164.53,2,0,1,427.38,0,0
SES017572,CUST01322,CAM003275,2025-01-06 13:57:00,2025-01-06,Mobile,Chrome,Direct,91.9,3,0,0,0.0,0,1
SES017573,CUST04709,CAM006615,2026-04-10 22:55:00,2026-04-10,Tablet,Chrome,Referral,476.25,5,1,0,0.0,0,0
SES017574,CUST02226,CAM009124,2025-04-11 10:10:00,2025-04-11,Tablet,Chrome,Referral,62.74,1,0,0,0.0,0,0
SES017575,CUST02759,CAM001191,2025-01-31 10:17:00,2025-01-31,Tablet,Safari,Organic,191.21,3,0,0,0.0,0,1
SES017576,CUST01047,CAM005686,2025-08-01 05:53:00,2025-08-01,Desktop,Chrome,Paid,259.43,2,0,0,0.0,0,0
SES017577,CUST00887,CAM006557,2025-01-24 21:41:00,2025-01-24,Desktop,Firefox,Paid,239.87,2,0,0,0.0,0,0
SES017578,CUST00509,CAM006771,2025-09-18 00:25:00,2025-09-18,Mobile,Chrome,Organic,334.67,5,0,0,0.0,0,1
SES017579,CUST03458,CAM005450,2026-02-17 18:52:00,2026-02-17,Desktop,Chrome,Paid,226.71,6,0,0,0.0,0,1
SES017580,CUST04404,CAM007699,2025-09-05 04:06:00,2025-09-05,Desktop,Firefox,Paid,185.62,4,0,1,40.26,0,1
SES017581,CUST04372,CAM007493,2026-02-28 04:24:00,2026-02-28,Desktop,Chrome,Direct,38.44,1,1,0,0.0,1,0
SES017582,CUST03952,CAM002980,2025-04-23 17:43:00,2025-04-23,Mobile,Firefox,Paid,156.43,1,0,0,0.0,0,0
SES017583,CUST01723,CAM007554,2026-05-30 19:52:00,2026-05-30,Mobile,Chrome,Paid,139.01,5,0,1,581.53,1,1
SES017584,CUST01829,CAM005014,2026-01-11 02:52:00,2026-01-11,Desktop,Safari,Organic,215.24,6,0,0,0.0,1,1
SES017585,CUST03726,CAM000988,2026-01-17 21:38:00,2026-01-17,Mobile,Chrome,Social,225.5,1,0,0,0.0,1,0
SES017586,CUST02125,CAM005313,2026-02-10 06:14:00,2026-02-10,Mobile,Firefox,Direct,207.97,1,1,0,0.0,0,0
SES017587,CUST01881,CAM001580,2026-05-03 10:58:00,2026-05-03,Desktop,Firefox,Organic,360.45,3,0,0,0.0,1,1
SES017588,CUST03568,CAM008160,2026-01-22 07:20:00,2026-01-22,Mobile,Chrome,Paid,21.91,1,0,0,0.0,0,0
SES017589,CUST04528,CAM005218,2026-01-29 17:43:00,2026-01-29,Desktop,Edge,Direct,430.19,1,0,0,0.0,0,0
SES017590,CUST04958,CAM006140,2026-03-30 04:48:00,2026-03-30,Desktop,Edge,Direct,161.72,3,0,0,0.0,0,1
SES017591,CUST00551,CAM007558,2026-05-17 15:29:00,2026-05-17,Tablet,Firefox,Social,182.54,3,1,0,0.0,1,0
SES017592,CUST03531,CAM003348,2025-12-31 08:47:00,2025-12-31,Desktop,Chrome,Paid,69.01,1,0,0,0.0,0,0
SES017593,CUST00811,CAM006480,2025-11-23 19:56:00,2025-11-23,Desktop,Safari,Paid,189.77,3,1,0,0.0,1,0
SES017594,CUST02301,CAM006564,2025-10-26 19:53:00,2025-10-26,Mobile,Chrome,Paid,211.13,2,0,0,0.0,1,0
SES017595,CUST00399,CAM002202,2025-08-31 11:00:00,2025-08-31,Desktop,Chrome,Social,432.44,1,1,0,0.0,1,0
SES017596,CUST04091,CAM008984,2025-05-26 08:01:00,2025-05-26,Desktop,Chrome,Paid,77.12,1,0,1,116.39,0,0
SES017597,CUST01108,CAM002114,2026-01-22 01:13:00,2026-01-22,Mobile,Safari,Organic,466.07,5,0,0,0.0,0,1
SES017598,CUST00386,CAM004634,2026-04-17 03:45:00,2026-04-17,Mobile,Chrome,Organic,106.17,1,1,0,0.0,0,0
SES017599,CUST03875,CAM004042,2025-04-20 12:28:00,2025-04-20,Mobile,Safari,Social,81.06,1,0,0,0.0,1,0
SES017600,CUST04266,CAM004353,2026-01-08 03:50:00,2026-01-08,Mobile,Firefox,Social,141.04,5,0,0,0.0,0,1
SES017601,CUST01168,CAM008308,2026-05-17 20:19:00,2026-05-17,Desktop,Firefox,Referral,255.93,1,0,1,386.36,1,0
SES017602,CUST01127,CAM003692,2025-01-09 04:02:00,2025-01-09,Mobile,Chrome,Organic,238.64,1,0,0,0.0,0,0
SES017603,CUST02738,CAM004068,2025-08-13 11:14:00,2025-08-13,Tablet,Firefox,Referral,173.51,2,0,0,0.0,0,0
SES017604,CUST03460,CAM002171,2025-02-09 03:36:00,2025-02-09,Mobile,Chrome,Organic,93.61,2,1,0,0.0,1,0
SES017605,CUST01919,CAM000479,2026-01-01 08:53:00,2026-01-01,Mobile,Chrome,Organic,131.52,3,1,0,0.0,0,0
SES017606,CUST04149,CAM005719,2026-08-13 01:42:00,2026-08-13,Mobile,Safari,Referral,23.41,1,1,0,0.0,0,0
SES017607,CUST01797,CAM008785,2025-02-12 00:11:00,2025-02-12,Mobile,Chrome,Social,58.38,1,0,0,0.0,0,0
SES017608,CUST00955,CAM002535,2025-02-02 20:49:00,2025-02-02,Mobile,Chrome,Social,96.23,5,0,0,0.0,1,1
SES017609,CUST01809,CAM008711,2025-06-25 19:45:00,2025-06-25,Desktop,Chrome,Paid,98.59,2,0,0,0.0,0,0
SES017610,CUST04229,CAM005793,2026-03-23 09:33:00,2026-03-23,Desktop,Chrome,Organic,162.13,2,0,1,764.34,0,0
SES017611,CUST03200,CAM008016,2026-02-26 14:29:00,2026-02-26,Mobile,Chrome,Paid,142.69,5,0,0,0.0,0,1
SES017612,CUST04588,CAM008327,2025-11-10 11:02:00,2025-11-10,Desktop,Chrome,Direct,142.31,1,0,0,0.0,0,0
SES017613,CUST03589,CAM003061,2025-11-18 23:18:00,2025-11-18,Desktop,Firefox,Social,508.77,4,1,0,0.0,0,0
SES017614,CUST00752,CAM000620,2025-02-26 11:52:00,2025-02-26,Tablet,Safari,Paid,48.73,3,0,1,72.47,0,0
SES017615,CUST01774,CAM002789,2026-07-16 14:26:00,2026-07-16,Tablet,Safari,Organic,449.59,5,0,0,0.0,0,1
SES017616,CUST02599,CAM000047,2026-06-19 16:55:00,2026-06-19,Mobile,Chrome,Social,115.57,1,0,0,0.0,0,0
SES017617,CUST02184,CAM002511,2025-06-20 08:28:00,2025-06-20,Desktop,Chrome,Direct,119.06,1,1,0,0.0,0,0
SES017618,CUST04254,CAM009558,2026-03-18 10:21:00,2026-03-18,Desktop,Safari,Direct,60.58,4,0,0,0.0,0,1
SES017619,CUST02809,CAM000086,2025-06-13 19:30:00,2025-06-13,Desktop,Safari,Referral,197.84,1,0,0,0.0,0,0
SES017620,CUST04050,CAM009602,2025-08-09 19:25:00,2025-08-09,Mobile,Safari,Social,243.64,3,1,0,0.0,1,0
SES017621,CUST04720,CAM009643,2025-06-20 11:51:00,2025-06-20,Mobile,Safari,Social,214.89,3,0,0,0.0,0,1
SES017622,CUST03287,CAM002885,2025-09-06 19:55:00,2025-09-06,Mobile,Chrome,Direct,271.79,4,0,1,243.06,1,1
SES017623,CUST03916,CAM000994,2025-06-25 12:50:00,2025-06-25,Desktop,Edge,Direct,98.64,1,1,0,0.0,0,0
SES017624,CUST02420,CAM006483,2025-06-02 02:56:00,2025-06-02,Desktop,Safari,Paid,178.93,5,0,0,0.0,0,1
SES017625,CUST03624,CAM000351,2026-05-10 03:58:00,2026-05-10,Mobile,Safari,Paid,90.83,1,0,0,0.0,1,0
SES017626,CUST03755,CAM002455,2025-09-17 09:16:00,2025-09-17,Desktop,Firefox,Organic,48.81,1,0,0,0.0,0,0
SES017627,CUST04852,CAM000274,2026-02-08 19:36:00,2026-02-08,Desktop,Firefox,Organic,83.28,2,0,0,0.0,1,0
SES017628,CUST00663,CAM009332,2025-09-15 08:05:00,2025-09-15,Tablet,Firefox,Paid,196.4,7,0,1,355.88,0,1
SES017629,CUST02443,CAM004518,2025-10-24 02:18:00,2025-10-24,Mobile,Edge,Organic,60.62,2,0,0,0.0,0,0
SES017630,CUST03843,CAM009063,2026-01-14 23:25:00,2026-01-14,Mobile,Firefox,Paid,164.34,1,0,0,0.0,0,0
SES017631,CUST01787,CAM001351,2026-08-14 19:59:00,2026-08-14,Mobile,Chrome,Paid,231.35,2,0,0,0.0,0,0
SES017632,CUST02904,CAM002554,2025-01-26 21:39:00,2025-01-26,Desktop,Chrome,Paid,152.46,6,0,0,0.0,1,1
SES017633,CUST02255,CAM003618,2025-01-21 08:25:00,2025-01-21,Mobile,Edge,Paid,217.73,5,0,0,0.0,0,1
SES017634,CUST00407,CAM009099,2026-08-01 15:39:00,2026-08-01,Desktop,Chrome,Organic,309.09,2,0,0,0.0,1,0
SES017635,CUST01336,CAM008027,2025-03-19 07:01:00,2025-03-19,Mobile,Firefox,Paid,62.14,1,0,0,0.0,0,0
SES017636,CUST03991,CAM006697,2026-02-05 23:56:00,2026-02-05,Mobile,Chrome,Organic,76.97,1,0,0,0.0,0,0
SES017637,CUST03505,CAM008374,2025-04-22 15:07:00,2025-04-22,Desktop,Safari,Social,202.95,4,0,0,0.0,0,1
SES017638,CUST00786,CAM002088,2025-05-08 22:55:00,2025-05-08,Desktop,Chrome,Social,285.27,4,0,1,548.07,0,1
